title,company,location,posted,link,found_on
"IT Software Developer (Leve 1 -4), Department of Technology Solutions - UT System Administration",University of Tennessee,"Knoxville, TN, United States",Posted Today,https://fa-ewlq-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/7639,2026-05-05 16:12
Software Developer Intern (4 months - full time),The Church of Jesus Christ of Latter-day Saints,"Riverton, UT, United States",Posted Today,https://epej.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/ChurchEmployment/job/374266,2026-05-12 22:33
