title,company,location,posted,link,found_on
Career Development Data Scientist,The Church of Jesus Christ of Latter-day Saints,United States,Posted Today,https://epej.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/ChurchEmployment/job/374722,2026-05-04 20:00
