title,company,location,posted,link,found_on
Data Engineer,Ford Motor Company,"Dearborn, MI, United States",Posted 1 Day Ago,https://efds.fa.em5.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/63225,2026-05-02 16:59
