title,company,location,posted,link,found_on
Reliability Data Scientist,Ford Motor Company,"Dearborn, MI, United States",Posted Today,https://efds.fa.em5.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/62552,2026-05-04 20:00
Associate Data Scientist,Navy Federal Credit Union,"Vienna, VA, United States",Posted Today,https://fa-etbx-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/nfcu/job/29987,2026-05-05 17:42
Data Scientist,Southwest Gas,"Las Vegas, NV, United States",Posted Today,https://ebtw.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/4080,2026-05-05 18:12
Data Scientist,SAIC,"Springfield, VA, United States",Posted Today,https://eihu.fa.us8.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/2612195,2026-05-07 01:42
Data Scientist Associate,SAIC,"Upper Marlboro, MD, United States",Posted Today,https://eihu.fa.us8.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/2612311,2026-05-07 16:12
Data Scientist,Ford Motor Company,"Dearborn, MI, United States",Posted Today,https://efds.fa.em5.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/62996,2026-05-08 17:12
Data Scientist – Revenue Management,Arconic,"Norcross, GA, United States",Posted Today,https://hdnn.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/113749,2026-05-11 16:12
Research Data Scientist,UCSF (University of California San Francisco),"San Francisco, CA, United States",Posted Today,https://iazuqy.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/2389,2026-05-12 00:12
